data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
3065566,108,BUR815,815.0,2000-09-06,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Bubanza,Musigati,Butaha,Muyange,-3.1333,29.4833,1,All Africa,Regional,Rebels ambush army convoy on the road between Muyange and Nyanza Lac resulted in three people being seriously wounded. An army truck was attacked between Kabonga and the RN3 road. Military sources indicate that two rebels were killed on the spot.,2,1550419456,BDI
3065567,108,BUR813,813.0,2000-09-06,2000,1,Battle-No change of territory,Military Forces of Burundi (1996-2005),,1,Hutu Rebels,,2,12,Eastern Africa,Burundi,Bujumbura Rural,Kabezi,Mena,Kabezi,-3.5215,29.3549,1,All Africa,Regional,"Government forces launched a huge offensive against particularly active rebel posts in the neighbourhood of Kabezi, south of the capital of Bujumbura. Heavy artillery fire was heard. 2 events in different parts",0,1550419456,BDI
3065568,108,BUR814,814.0,2000-09-06,2000,1,Battle-No change of territory,Military Forces of Burundi (1996-2005),,1,Hutu Rebels,,2,12,Eastern Africa,Burundi,Bujumbura Rural,Kabezi,Mena,Kabezi,-3.5215,29.3549,1,All Africa,Regional,"Government forces launched a huge offensive against particularly active rebel posts in the neighbourhood of Kabezi, south of the capital of Bujumbura. Heavy artillery fire was heard. 2 events in different parts",0,1550419456,BDI
3065573,108,BUR810,810.0,2000-09-05,2000,1,Battle-No change of territory,PALIPEHUTU-FNL: National Forces for Liberation-Party for the Liberation of the Hutu People,,2,Military Forces of Tanzania (1964-),,8,28,Eastern Africa,Burundi,Karuzi,Buhiga,Buhinyuza,Kigoma,-3.0906,30.1534,1,All Africa,Regional,CNDD-FDD and FNL forces clash with Tanzania Peoples Defence Forces (TPDF) after fleeing the Burundian army in Makamba the week before. They were engaged by the TPDF near Kigoma where they were trying to cross to Tanzania but were repelled.,0,1550419456,BDI
3065574,108,BUR811,811.0,2000-09-05,2000,1,Battle-No change of territory,Military Forces of Burundi (1996-2005),,1,Hutu Rebels,,2,12,Eastern Africa,Burundi,Ruyigi,Ruyigi,Centre Urbain,Ruyigi,-3.4764,30.2486,1,All Africa,Regional,Rebel groups coming from Muzye clashed with a detachment from the Burundi army which headed them off as they made their way towards the province of Ruyigi [eastern Burundi]; seven of the rebels were killed.,7,1550419456,BDI
3065577,108,BUR808,808.0,2000-09-04,2000,1,Violence against civilians,Hutu Rebels,,2,Civilians (Burundi),,7,27,Eastern Africa,Burundi,Makamba,Nyanza-Lac,Muyange,Muyange,-4.3000,29.6972,1,All Africa,Regional,"Two [Toyota] Hiace minibuses were ambushed by rebels in Muyange zone, Nyanza-Lac commune. 3 killed and five wounded.",3,1550419456,BDI
3065578,108,BUR807,807.0,2000-09-04,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Makamba,Kayogoro,Kayogoro,Kayogoro,-4.1289,29.9422,1,All Africa,Regional,Burundi army in the Kayogoro Commune have been coming under fire from rebels for the two weeks. Several officers have been severely injured.,0,1550419456,BDI
3065579,108,BUR809,809.0,2000-09-04,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Makamba,Nyanza-Lac,Nyabutare,Nyabutare,-4.3197,29.6322,1,All Africa,Regional,Fighting between rebels and government forces continues in Nyabutare.,0,1550419456,BDI
3065581,108,BUR805,805.0,2000-09-03,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Gitega,Gitega,Kimanama,Buga,-3.4166,30.0167,1,All Africa,Regional,"Rebels clashed with government forces at Buga. The rebels, estimated to be a company strong, headed north towards Muzye in Rutana Province.",0,1550419456,BDI
3065582,108,BUR806,806.0,2000-09-03,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Makamba,Kayogoro,Kayogoro,Kayogoro,-4.1289,29.9422,1,All Africa,Regional,Burundi army in the Kayogoro Commune have been coming under fire from rebels for the two weeks. Several officers have been severely injured.,0,1550419456,BDI
3065583,108,BUR803,803.0,2000-09-02,2000,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Bujumbura Mairie,Mukaza,n.a. (6),Bujumbura,-3.3772,29.3580,1,All Africa,Regional,"Unidentified armed men looted Musaga zone in Bujumbura, killing one civilian.",1,1550419456,BDI
3065584,108,BUR804,804.0,2000-09-02,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Makamba,Kayogoro,Kayogoro,Kayogoro,-4.1289,29.9422,1,All Africa,Regional,Burundi army in the Kayogoro Commune have been coming under fire from rebels for the two weeks. Several officers have been severely injured.,0,1550419456,BDI
3065593,108,BUR800,800.0,2000-09-01,2000,1,Violence against civilians,Hutu Rebels,,2,Civilians (Burundi),,7,27,Eastern Africa,Burundi,Cankuzo,Gisagara,Muzire,Gisagara,-3.1930,30.7954,1,All Africa,Regional,"Rebels attack Bumba-Rusigabangazi sector, Gisagara commune. A woman who had recognized some of the assailants died two days after the attack. The assailants cut her tongue.",1,1550419456,BDI
3065594,108,BUR801,801.0,2000-09-01,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Makamba,Kayogoro,Kayogoro,Kayogoro,-4.1289,29.9422,1,All Africa,Regional,Burundi army in the Kayogoro Commune have been coming under fire from rebels for the two weeks. Several officers have been severely injured.,0,1550419456,BDI
3065595,108,BUR802,802.0,2000-09-01,2000,1,Battle-No change of territory,Military Forces of Burundi (1996-2005),,1,CNDD-FDD: National Council for the Defence of Democracy-Forces for the Defence of Democracy,,2,12,Eastern Africa,Burundi,Makamba,Makamba,Centre Urbain,Makamba,-4.1348,29.8040,1,All Africa,Regional,CNDD-FDD and FNL fighters engage with Burundian army close to the border with Tanzania in Makamba province. The rebels were chased away by the troops towards Kigoma.,0,1550419456,BDI
3065596,108,BUR799,799.0,2000-08-31,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Makamba,Kayogoro,Kayogoro,Kayogoro,-4.1289,29.9422,1,All Africa,Regional,Burundi army in the Kayogoro Commune have been coming under fire from rebels for the two weeks. Several officers have been severely injured.,0,1550419456,BDI
2924449,108,BUR797,797.0,2000-08-30,2000,1,Battle-No change of territory,Military Forces of Burundi (1996-2005),,1,Hutu Rebels,,2,12,Eastern Africa,Burundi,Makamba,Makamba,Centre Urbain,Makamba,-4.1348,29.8040,2,Lloyds Information Casualty Report,International,Rebels and government soldiers clash. 2 events in 1 region,12,1548448984,BDI
2924450,108,BUR798,798.0,2000-08-30,2000,1,Battle-No change of territory,Military Forces of Burundi (1996-2005),,1,Hutu Rebels,,2,12,Eastern Africa,Burundi,Makamba,Makamba,Centre Urbain,Makamba,-4.1348,29.8040,2,Lloyds Information Casualty Report,International,Rebels and government soldiers clash. 2 events in 1 region,12,1548448984,BDI
3065597,108,BUR796,796.0,2000-08-30,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Makamba,Kayogoro,Kayogoro,Kayogoro,-4.1289,29.9422,1,All Africa,Regional,Burundi army in the Kayogoro Commune have been coming under fire from rebels for the two weeks. Several officers have been severely injured.,0,1550419456,BDI
2924457,108,BUR795,795.0,2000-08-29,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Bujumbura Mairie,Ntahangwa,N.A. (16),Gasenyi,-3.3278,29.4033,1,The Times of India,International,Rebels attack Gasenyi.,0,1548448984,BDI
3065599,108,BUR794,794.0,2000-08-29,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Makamba,Kayogoro,Kayogoro,Kayogoro,-4.1289,29.9422,1,All Africa,Regional,Burundi army in the Kayogoro Commune have been coming under fire from rebels for the two weeks. Several officers have been severely injured.,0,1550419456,BDI
3065602,108,BUR793,793.0,2000-08-28,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Makamba,Kayogoro,Kayogoro,Kayogoro,-4.1289,29.9422,1,All Africa,Regional,Burundi army in the Kayogoro Commune have been coming under fire from rebels for the two weeks. Several officers have been severely injured.,0,1550419456,BDI
3065603,108,BUR792,792.0,2000-08-28,2000,1,Violence against civilians,Hutu Rebels,,2,Civilians (Burundi),,7,27,Eastern Africa,Burundi,Bujumbura Mairie,Ntahangwa,N.A. (11),Gihosha,-3.3663,29.3800,1,All Africa,Regional,"Rebels launched an attack on Muyugu estate in Gihosha ward, northeast of the capital [Bujumbura], killing four people and wounding five others. The assailants also burnt three vehicles and stole valuable household items. (residential area was targeted)",4,1550419456,BDI
3065608,108,BUR790,790.0,2000-08-27,2000,1,Battle-No change of territory,Military Forces of Burundi (1996-2005),,1,Hutu Rebels,,2,12,Eastern Africa,Burundi,Bujumbura Mairie,Mukaza,n.a. (6),Bujumbura,-3.3772,29.3580,1,All Africa,Regional,Clashes in Bujumbura between rebels and government forces.,0,1550419456,BDI
3065609,108,BUR791,791.0,2000-08-27,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Makamba,Kayogoro,Kayogoro,Kayogoro,-4.1289,29.9422,1,All Africa,Regional,Burundi army in the Kayogoro Commune have been coming under fire from rebels for the two weeks. Several officers have been severely injured.,0,1550419456,BDI
3065611,108,BUR789,789.0,2000-08-26,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Makamba,Kayogoro,Kayogoro,Kayogoro,-4.1289,29.9422,1,All Africa,Regional,Burundi army in the Kayogoro Commune have been coming under fire from rebels for the two weeks. Several officers have been severely injured.,0,1550419456,BDI
3065612,108,BUR788,788.0,2000-08-25,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Makamba,Kayogoro,Kayogoro,Kayogoro,-4.1289,29.9422,1,All Africa,Regional,Burundi army in the Kayogoro Commune have been coming under fire from rebels for the two weeks. Several officers have been severely injured.,0,1550419456,BDI
3065615,108,BUR787,787.0,2000-08-24,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Makamba,Kayogoro,Kayogoro,Kayogoro,-4.1289,29.9422,1,All Africa,Regional,Burundi army in the Kayogoro Commune have been coming under fire from rebels for the two weeks. Several officers have been severely injured.,0,1550419456,BDI
3065616,108,BUR785,785.0,2000-08-23,2000,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Bujumbura Mairie,Mukaza,n.a. (6),Buyenzi,-3.3692,29.3584,1,All Africa,Regional,A grenade was thrown at a group of shoe sellers and buyers. No one was killed but 50 people were injured. (one source claimed 3 were killed).,3,1550419456,BDI
3065617,108,BUR786,786.0,2000-08-23,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Makamba,Kayogoro,Kayogoro,Kayogoro,-4.1289,29.9422,1,All Africa,Regional,Burundi army in the Kayogoro Commune have been coming under fire from rebels for the two weeks. Several officers have been severely injured.,0,1550419456,BDI
3065623,108,BUR784,784.0,2000-08-22,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Makamba,Kayogoro,Kayogoro,Kayogoro,-4.1289,29.9422,1,All Africa,Regional,Burundi army in the Kayogoro Commune have been coming under fire from rebels for the two weeks. Several officers have been severely injured.,0,1550419456,BDI
3065626,108,BUR782,782.0,2000-08-21,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Bujumbura Mairie,Mukaza,N.A. (8),Bwiza,-3.3735,29.3694,1,All Africa,Regional,Explosions heard in Bwiza area of Bujumbura as clashes begin between rebels and government soldiers.,0,1550419456,BDI
3065627,108,BUR783,783.0,2000-08-21,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Bujumbura Mairie,Mukaza,N.A. (25),Nyakabiga,-3.3747,29.3792,1,All Africa,Regional,Explosions heard in Nyakabiga as clashes between rebels and government begin.,0,1550419456,BDI
3065628,108,BUR781,781.0,2000-08-20,2000,1,Battle-No change of territory,Military Forces of Burundi (1996-2005),,1,Hutu Rebels,,2,12,Eastern Africa,Burundi,Kayanza,Kayanza,Gihororo,Kavumu,-2.8947,29.6011,1,All Africa,Regional,"The Burundi army launched a major offensive against rebel positions. Heavy artillery fire in the hills of Kavumu and Muyira. In the sector of Muyira, the localities of Mbare, around the Kirombwe church, as well as the Isale sector, Kibuye, have all endur",0,1550419456,BDI
2924507,108,BUR778,778.0,2000-08-19,2000,1,Violence against civilians,Military Forces of Burundi (1996-2005),,1,Civilians (Burundi),,7,17,Eastern Africa,Burundi,Bujumbura Rural,Isale,Rushubi,Isale,-3.3489,29.4839,1,Agence France Presse,International,Burundian troops kill 35 civilians over the weekend.,35,1548448984,BDI
3071564,108,BUR780,780.0,2000-08-19,2000,1,Riots/Protests,Protesters (Burundi),,6,Military Forces of Burundi (1996-2005),,1,16,Eastern Africa,Burundi,Bujumbura Mairie,Mukaza,n.a. (6),Bujumbura,-3.3772,29.3580,1,Reuters,International,"Cosybu, the main union in Burundi, launched a strike to protest against the failure of the current government and the upcoming peace agreement with Hutu rebels. Several hundred demonstrators took to the streets, holding up traffic in several neighbourhoo",0,1550419463,BDI
3065631,108,BUR779,779.0,2000-08-19,2000,1,Battle-No change of territory,Military Forces of Burundi (1996-2005),,1,Hutu Rebels,,2,12,Eastern Africa,Burundi,Kayanza,Kayanza,Gihororo,Kavumu,-2.8947,29.6011,1,All Africa,Regional,"The Burundi army launched a major offensive against rebel positions. Heavy artillery fire in the hills of Kavumu and Muyira. In the sector of Muyira, the localities of Mbare, around the Kirombwe church, as well as the Isale sector, Kibuye, have all endur",0,1550419456,BDI
2924517,108,BUR774,774.0,2000-08-18,2000,1,Violence against civilians,Hutu Rebels,,2,Civilians (Burundi),,7,27,Eastern Africa,Burundi,Cankuzo,Cankuzo,Centre-Urbain,Cankuzo,-3.2186,30.5528,1,Agence France Presse,International,"Rebels killed six people, including a high-school teacher, and seriously injured four others in a recent attack in Cankuzo province in eastern Burundi.",6,1548448984,BDI
3065635,108,BUR775,775.0,2000-08-18,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Bujumbura Rural,Mutimbuzi,Gatumba,Gatumba,-3.3333,29.2500,1,All Africa,Regional,"Rebel attack in Gatumba Zone [Bujumbura-Rural, west of capital], Mutimbuzi Commune. Three military positions came under heavy attack. Four people, including a soldier, were killed, three others injured and a vehicle was burned.",4,1550419456,BDI
3065636,108,BUR776,776.0,2000-08-18,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Bujumbura Rural,Kanyosha1,Mboza,Kanyosha,-3.4148,29.4082,1,All Africa,Regional,An attack was launched in Kanyosha Zone [southern Bujumbura]. One assailant was killed and his weapons were recovered.,1,1550419456,BDI
3065637,108,BUR777,777.0,2000-08-18,2000,1,Battle-No change of territory,Military Forces of Burundi (1996-2005),,1,Hutu Rebels,,2,12,Eastern Africa,Burundi,Kayanza,Kayanza,Gihororo,Kavumu,-2.8947,29.6011,1,All Africa,Regional,"The Burundi army launched a major offensive against rebel positions. Heavy artillery fire in the hills of Kavumu and Muyira. In the sector of Muyira, the localities of Mbare, around the Kirombwe church, as well as the Isale sector, Kibuye, have all endur",0,1550419456,BDI
3071607,108,BUR773,773.0,2000-08-17,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Cankuzo,Kigamba,Rwamvura,Kigamba,-3.0670,30.5170,1,Reuters ,International,"Rebels ambush military convoy killing a senior officer, military commander, Col Balthazar Nzeyimana, and four of his bodyguards and 8 civilians.",14,1550419463,BDI
2924524,108,BUR771,771.0,2000-08-17,2000,1,Violence against civilians,Hutu Rebels,,2,Civilians (Burundi),,7,27,Eastern Africa,Burundi,Bujumbura Mairie,Ntahangwa,N.A. (11),Kamenge,-3.3581,29.3993,1,Agence France Presse,International,"At least three civilians, all members of the same family, were killed and two kidnapped overnight by rebels in Kamesa sector.",3,1548448984,BDI
3065641,108,BUR772,772.0,2000-08-17,2000,1,Battle-No change of territory,Military Forces of Burundi (1996-2005),,1,Hutu Rebels,,2,12,Eastern Africa,Burundi,Kayanza,Kayanza,Gihororo,Kavumu,-2.8947,29.6011,1,All Africa,Regional,"The Burundi army launched a major offensive against rebel positions. Heavy artillery fire in the hills of Kavumu and Muyira. In the sector of Muyira, the localities of Mbare, around the Kirombwe church, as well as the Isale sector, Kibuye, have all endur",0,1550419456,BDI
3065643,108,BUR767,767.0,2000-08-16,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Bujumbura Rural,Kabezi,Mena,Kabezi,-3.5215,29.3549,1,All Africa,Regional,"Burundi Hutu rebels have carried out an attack in the town of Kabezi, just south of the capital Bujumbura. Casualties unknown.",0,1550419456,BDI
3065644,108,BUR768,768.0,2000-08-16,2000,1,Battle-No change of territory,Military Forces of Burundi (1996-2005),,1,Hutu Rebels,,2,12,Eastern Africa,Burundi,Bujumbura Rural,Kabezi,Mena,Kabezi,-3.5215,29.3549,1,All Africa,Regional,"Clash are almost daily occurrence in Nyarurenge, Kabezi Commune [south of Bujumbura].",0,1550419456,BDI
3065645,108,BUR769,769.0,2000-08-16,2000,1,Battle-No change of territory,Military Forces of Burundi (1996-2005),,1,Hutu Rebels,,2,12,Eastern Africa,Burundi,Bujumbura Rural,Kanyosha1,Mboza,Kanyosha,-3.4148,29.4082,1,All Africa,Regional,"Clashes have become daily a occurrence in Rutegama and Kinyovu, both in Kanyosha Commune [south of Bujumbura]",0,1550419456,BDI
3065646,108,BUR770,770.0,2000-08-16,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Bujumbura Mairie,Ntahangwa,N.A. (4),Mutimbuzi,-3.3181,29.3654,1,All Africa,Regional,"Clashes have become daily occurrences in Tenga, Mutimbuzi Commune [north of Bujumbura].",0,1550419456,BDI
3065647,108,BUR766,766.0,2000-08-13,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Bujumbura Mairie,Ntahangwa,N.A. (4),Mutimbuzi,-3.3181,29.3654,1,All Africa,Regional,"Clashes in Tenga, Highway Nine linking Bujumbura to Bubanza (northwestern Burundi) betweem government soldiers and rebels.",0,1550419456,BDI
2924568,108,BUR765,765.0,2000-08-12,2000,1,Violence against civilians,Hutu Rebels,,2,Civilians (Burundi),,7,27,Eastern Africa,Burundi,Karuzi,Buhiga,Centre Urbain,Karuzi,-3.1014,30.1628,1,Agence France Presse,International,"Rebels killed 19 people in raids in Karuzi. They also raped women, abducted some men and stole cattle.",19,1548448984,BDI
3065654,108,BUR764,764.0,2000-08-10,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Bujumbura Rural,Kabezi,Mena,Kabezi,-3.5215,29.3549,1,All Africa,Regional,"The chief-town of Kabezi Commune was also attacked by rebels. ebels threw grenades at the police station in the town. Many residents have since fled the town, with nearly 550 families sheltering in the neighbouring areas of Ruziba, Masama and Migera. 5 p",1,1550419456,BDI
3065657,108,BUR763,763.0,2000-08-07,2000,1,Violence against civilians,Unidentified Armed Group (Burundi),,3,Civilians (Burundi),,7,37,Eastern Africa,Burundi,Bujumbura Rural,Kanyosha1,Mboza,Kanyosha,-3.4148,29.4082,1,All Africa,Regional,"Unidentified armed men attacked and killed 3 civilians in Busoro, Kanyosha zone [south of capital, Bujumbura]. Two of them were killed with used hoes, while the third was shot dead.",3,1550419456,BDI
3065661,108,BUR762,762.0,2000-08-06,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Gitega,Gishubi,Yanza,Nyabiraba,-3.5623,29.8944,1,All Africa,Regional,"27 soldiers died in a rebel ambush near Nyabiraba, 17 km to the east of Bujumbura on National Road Number 13. 5 civilians were also killed.",32,1550419456,BDI
3065665,108,BUR761,761.0,2000-08-03,2000,1,Violence against civilians,Hutu Rebels,,2,Civilians (Burundi),,7,27,Eastern Africa,Burundi,Rutana,Rutana,Centre Urbain,Rutana,-3.9279,29.9920,1,All Africa,Regional,"Rebels have been attacking the area of Mpingakayove Commune in Rutana Province [southwestern Burundi] for some time. They have been looting property, destroying houses, and killing those who oppose them. At least four civilians have been killed.",4,1550419456,BDI
3065666,108,BUR759,759.0,2000-08-02,2000,1,Violence against civilians,Hutu Rebels,,2,Civilians (Burundi),,7,27,Eastern Africa,Burundi,Rutana,Mpinga-Kayove,Musotera,Kayero,-3.8166,30.1241,1,All Africa,Regional,"Rebels attack the area, looting property from residential houses and stealing about 10 cows in Chero [phonetic] within the same Mpingakayove Commune.",0,1550419456,BDI
3065667,108,BUR760,760.0,2000-08-02,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Makamba,Kayogoro,Kayogoro,Kayogoro,-4.1289,29.9422,1,All Africa,Regional,Rebels and government forces clash.,0,1550419456,BDI
3065669,108,BUR751,751.0,2000-08-01,2000,1,Violence against civilians,Military Forces of Burundi (1996-2005),,1,Civilians (Burundi),,7,17,Eastern Africa,Burundi,Bujumbura Mairie,Mukaza,n.a. (6),Bujumbura,-3.3772,29.3580,1,All Africa,Regional,CNDD accuses Burundian army of murdering 300 civilians in the month of August in Bujumbura- rural.,300,1550419456,BDI
3065670,108,BUR752,752.0,2000-08-01,2000,1,Non-violent transfer of territory,Hutu Rebels,,2,,,0,20,Eastern Africa,Burundi,Ruyigi,Butezi,Kirasira,Butezi,-3.4228,30.1517,1,All Africa,Regional,Rebels have largely taken control of Butezi commune.,0,1550419456,BDI
3065671,108,BUR754,754.0,2000-08-01,2000,1,Violence against civilians,Military Forces of Burundi (1996-2005),,1,Civilians (Burundi),,7,17,Eastern Africa,Burundi,Cankuzo,Cankuzo,Centre-Urbain,Cankuzo,-3.2186,30.5528,1,All Africa,Regional,CNDD accuses Burundian army of killing 400 civilians in Cankuzo in the month of August.,400,1550419456,BDI
3065672,108,BUR755,755.0,2000-08-01,2000,1,Non-violent transfer of territory,Hutu Rebels,,2,,,0,20,Eastern Africa,Burundi,Ruyigi,Gisuru,Gisuru,Gisuru,-3.4585,30.4981,1,All Africa,Regional,Rebels have largely taken over the commune of Gisuru.,0,1550419456,BDI
3065673,108,BUR757,757.0,2000-08-01,2000,1,Battle-Government regains territory,Military Forces of Burundi (1996-2005),,1,Hutu Rebels,,2,12,Eastern Africa,Burundi,Bubanza,Rugazi,Kirengane,Rugazi,-3.2189,29.4512,1,All Africa,Regional,"The Burundi army launched an offensive near the Itenga main rebel command post, situated between the communes of Rugazi and Mutimbuzi. They completely destroyed the command post. A full Burundi battallion is now permanently stationed in the area so as to",0,1550419456,BDI
3065674,108,BUR758,758.0,2000-08-01,2000,1,Violence against civilians,Military Forces of Burundi (1996-2005),,1,Civilians (Burundi),,7,17,Eastern Africa,Burundi,Rutana,Rutana,Centre Urbain,Rutana,-3.9279,29.9920,1,All Africa,Regional,CNDD accuse Burundian army of killing more than 150 civilians in Rutana in the month of August.,150,1550419456,BDI
3065675,108,BUR756,756.0,2000-08-01,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Muramvya,Bukeye,Musumba,Musumba,-3.2000,29.7000,1,All Africa,Regional,Fighting in Musumba-Nyagasasa sector [western Burundi] between rebels and government forces lasting several days. Government says it has killed 15 rebels.,3,1550419456,BDI
3065676,108,BUR753,753.0,2000-08-01,2000,1,Non-violent transfer of territory,Hutu Rebels,,2,,,0,20,Eastern Africa,Burundi,Ruyigi,Bweru,Kirambi,Bweru,-3.3236,30.4708,1,All Africa,Regional,Rebels have largely taken over control of commune Bweru.,0,1550419456,BDI
3065678,108,BUR750,750.0,2000-07-31,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Muramvya,Bukeye,Musumba,Musumba,-3.2000,29.7000,1,All Africa,Regional,Fighting in Musumba-Nyagasasa sector [western Burundi] between rebels and government forces lasting several days. Government says it has killed 15 rebels.,4,1550419456,BDI
3065679,108,BUR749,749.0,2000-07-30,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Muramvya,Bukeye,Musumba,Musumba,-3.2000,29.7000,1,All Africa,Regional,Fighting in Musumba-Nyagasasa sector [western Burundi] between rebels and government forces lasting several days. Government says it has killed 15 rebels.,4,1550419456,BDI
3065680,108,BUR748,748.0,2000-07-29,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Muramvya,Bukeye,Musumba,Musumba,-3.2000,29.7000,1,All Africa,Regional,Fighting in Musumba-Nyagasasa sector [western Burundi] between rebels and government forces lasting several days. Government says it has killed 15 rebels.,4,1550419456,BDI
3060687,108,BUR747,747.0,2000-07-28,2000,1,Violence against civilians,Hutu Rebels,,2,Civilians (Burundi),,7,27,Eastern Africa,Burundi,Ruyigi,Ruyigi,Dutwe,Dutwe,-3.4619,30.3153,1,AFP,International,"Armed gangs, who were being pursued from Gisuru and Nyabitsinda Communes in Ruyigi Province (eastern Burundi), killed 3 people and wounded two other people in Dutwe Sector, eight kilometeres from the provincial headquarters. The criminals also burned 20",3,1550419450,BDI
3065682,108,BUR745,745.0,2000-07-28,2000,1,Violence against civilians,Hutu Rebels,,2,Civilians (Burundi),,7,27,Eastern Africa,Burundi,Ruyigi,Ruyigi,Dutwe,Dutwe,-3.4619,30.3153,1,All Africa,Regional,"Rebels laid an ambush on the road near Dutwe junior seminary, narrowly missing a vehicle belonging to the Burundi breweries campany.",0,1550419456,BDI
3065683,108,BUR746,746.0,2000-07-28,2000,1,Battle-No change of territory,Hutu Rebels,,2,Military Forces of Burundi (1996-2005),,1,12,Eastern Africa,Burundi,Ruyigi,Gisuru,Iyogero,Munyinya,-3.5133,30.4604,1,All Africa,Regional,Clashes between government troops and rebels.,6,1550419456,BDI
3065684,108,BUR743,743.0,2000-07-27,2000,1,Violence against civilians,Hutu Rebels,,2,Civilians (Burundi),,7,27,Eastern Africa,Burundi,Ruyigi,Ruyigi,Centre Urbain,Ruyigi,-3.4764,30.2486,1,All Africa,Regional,"A man was killed, another disappeared and three people were wounded, while 20 homes were burnt down.",1,1550419456,BDI
